"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2","U:0","U:1","U:2","alpha.water","ddt0(epsilon)","ddt0(k)","ddt0(rho,U):0","ddt0(rho,U):1","ddt0(rho,U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","epsilon","k","nut","p","p_rgh","total(p)"
0.0037477,0.0009767,0.99999,1.0834,-1.7112,0.054201,0.0017153,0.27946,-0.00038528,0.5,3.5346e-05,2.7683e-05,-0.66003,-10.643,3.3963,-0.0030359,-0.0042984,0.0072691,0.0068125,0.0073539,0.00071588,17.886,276.25,37.456
0.0034218,0.0014279,0.99999,1.0834,-1.7431,0.05423,0.00094285,0.27779,-0.00015716,0.5,4.9809e-07,9.2728e-06,-1.5222,-1.4007,3.9496,-0.0041611,-0.0031841,0.0082579,0.0077856,0.007821,0.00070884,17.732,276.46,37.073
0.0030582,0.0026713,0.99999,1.0834,-1.7752,0.054283,0.00058226,0.27585,-0.00031044,0.5,-5.4493e-05,-2.0699e-05,-2.8378,9.2853,4.1312,-0.0064927,-0.00079853,0.0083845,0.0090724,0.008428,0.00070685,17.53,276.82,36.605
0.0028648,0.00099791,1,1.0834,-1.8074,0.054381,0.00047778,0.2736,-4.5222e-05,0.5,-8.2432e-05,-4.4637e-05,-4.2783,18.528,3.9793,-0.0092212,0.0020261,0.0077014,0.010688,0.0091524,0.00070817,17.278,277.44,36.042
-0.00090874,-0.0031205,0.99999,1.0834,-1.8398,0.054372,-2.1891e-05,0.27212,0.0021115,0.5,-0.00012691,-7.0615e-05,-4.0629,21.788,3.7706,-0.0084244,0.0026099,0.0068241,0.01241,0.0099018,0.00071425,16.803,277.84,35.368
0.0011252,0.00062859,1,1.0834,-1.8389,0.054371,-9.3505e-06,0.27216,0.0020523,0.5,-0.00012562,-6.9864e-05,-4.0697,21.727,3.778,-0.0084463,0.0025932,0.0068483,0.012363,0.0098816,0.00071406,16.775,277.84,35.346
0.0017889,-0.0034005,0.99999,1.083,-1.8398,0.054372,1.2404e-05,0.27212,0.0021068,0.5,-0.0001252,-6.9778e-05,-4.0013,21.603,3.8117,-0.0083175,0.0026022,0.0069102,0.012416,0.0099059,0.00071443,16.774,277.84,35.339
-0.0022879,-0.005233,0.99998,1.0834,-1.8723,0.054162,-7.1332e-05,0.27507,0.0038492,0.5,-0.00035507,-0.00014387,-2.4131,17.906,4.3416,-0.0038019,0.0038892,0.0080318,0.013548,0.010437,0.00073032,18.985,276.4,37.953
-0.0025624,0.01797,0.99984,1.0835,-1.9049,0.054004,0.00026571,0.2817,-0.0039476,0.5,-0.00073743,-0.0002244,-4.0472,13.413,4.4752,-0.0068036,0.0032826,0.0091204,0.01317,0.010505,0.00077161,20.314,274.61,40.212
-0.0020128,0.065669,0.99784,1.0835,-1.9375,0.055317,-0.00034167,0.26959,-0.0204,0.5,-0.00053687,-2.9259e-05,-3.5606,7.3189,3.3865,-0.0072803,-0.00062021,0.0080796,0.010171,0.0098049,0.00093244,17.43,279.7,35.581
0.00049724,0.09606,0.99538,1.0835,-1.9542,0.056863,-0.0004574,0.25147,-0.017246,0.5,-0.00031452,1.3452e-05,-1.7517,5.1865,2.6475,-0.0044595,-0.00095536,0.0068947,0.0076672,0.0088319,0.0016654,11.322,285.59,26.905
0.00025016,0.081995,0.99663,1.0835,-1.9701,0.058451,-0.00058371,0.23181,-0.015777,0.5,-2.5083e-05,4.6907e-05,-1.0584,2.5274,2.2633,-0.0024661,-0.0011411,0.0058988,0.0049749,0.0078318,0.0022881,9.947,288,23.822
-0.00045922,0.064375,0.99793,1.0833,-2,0.060377,0,0.12627,0,0.5,0,0,0,1.8198,0,0,0.0022424,0,4.39e-05,0.00414,0.035138,6.2073,290.28,16.427
-0.0074488,0.00049878,0.99997,1.1134,-0.44537,0.052443,-0.0028051,0.29733,-0.00021611,0.5,6.9411e-06,1.1455e-05,-0.18678,-2.4615,-0.094744,-0.00038042,-0.00090634,-0.00021677,0.0050359,0.0066814,0.00080299,20.773,267.06,42.872
-0.0073819,0.00067414,0.99997,1.1134,-0.4725,0.052459,-0.0023836,0.29772,-0.00027192,0.5,1.195e-05,1.4507e-05,-0.3248,-2.5384,-0.024474,-0.00068266,-0.00093818,-8.7235e-05,0.0049362,0.0066274,0.00080592,20.778,267.18,42.937
-0.0073136,0.00078321,0.99997,1.1134,-0.49974,0.052478,-0.0019553,0.298,-0.00029867,0.5,1.4972e-05,1.5106e-05,-0.44581,-2.3848,0.050781,-0.00094371,-0.00081788,5.8148e-05,0.0047278,0.0064598,0.00079846,20.779,267.32,42.98
-0.007246,0.00087475,0.99997,1.1134,-0.52707,0.0525,-0.0015478,0.29821,-0.00031434,0.5,1.4672e-05,1.2251e-05,-0.5105,-1.9867,0.11589,-0.0010508,-0.00060139,0.00019626,0.00456,0.0062873,0.00078335,20.775,267.47,43.009
-0.0071721,0.00096199,0.99997,1.1134,-0.55451,0.052525,-0.0012,0.29837,-0.00032417,0.5,1.2424e-05,6.9701e-06,-0.54765,-1.4004,0.1695,-0.0011039,-0.0003218,0.00032131,0.0045209,0.0062078,0.00076991,20.767,267.63,43.024
-0.0070868,0.001043,0.99997,1.1134,-0.58205,0.052552,-0.00090885,0.29849,-0.00033219,0.5,7.2792e-06,-6.3564e-07,-0.52307,-0.67882,0.20594,-0.0010317,2.7539e-05,0.00040697,0.004619,0.0062396,0.00076143,20.753,267.8,43.027
-0.0069935,0.0011174,0.99997,1.1134,-0.6097,0.052581,-0.00065007,0.29857,-0.00033515,0.5,-8.3054e-07,-1.0078e-05,-0.40836,0.1292,0.21846,-0.00077464,0.00042156,0.00043882,0.004818,0.0063675,0.00076072,20.735,267.99,43.02
-0.0068933,0.0011763,0.99998,1.1134,-0.63745,0.052612,-0.00044205,0.29862,-0.00033117,0.5,-1.1286e-05,-2.0619e-05,-0.23179,0.95166,0.20686,-0.00040188,0.00079244,0.00042534,0.0050273,0.0065276,0.00076676,20.713,268.19,43.004
-0.0067848,0.0012168,0.99998,1.1134,-0.6653,0.052645,-0.00034722,0.29864,-0.00032219,0.5,-2.1331e-05,-3.0053e-05,-0.086237,1.7009,0.17425,-0.00013666,0.0010943,0.00036197,0.005172,0.0066464,0.00077322,20.687,268.39,42.981
-0.0066694,0.0012489,0.99998,1.1134,-0.69327,0.052679,-0.00034743,0.29865,-0.00031507,0.5,-2.8306e-05,-3.5852e-05,0.015785,2.3192,0.12261,2.9065e-05,0.0013301,0.00025748,0.0052109,0.0066863,0.00077708,20.659,268.61,42.954
-0.0065531,0.0012835,0.99998,1.1133,-0.72133,0.052714,-0.00035104,0.29862,-0.00031548,0.5,-2.5635e-05,-3.3299e-05,0.10421,2.7481,0.047108,0.00019273,0.0014808,0.0001082,0.0051088,0.0066148,0.0007756,20.631,268.83,42.924
-0.0064423,0.0013191,0.99998,1.1133,-0.74951,0.05275,-0.00031572,0.29857,-0.00032353,0.5,-9.0452e-06,-1.8175e-05,0.1562,2.9329,-0.052339,0.00028423,0.0015053,-9.3589e-05,0.0049177,0.006448,0.00076478,20.6,269.05,42.887
-0.006335,0.0013498,0.99998,1.1133,-0.77779,0.052788,-0.00024212,0.2985,-0.00034138,0.5,9.1116e-06,3.9888e-07,0.17973,2.814,-0.16605,0.00031978,0.0013671,-0.0003268,0.0047912,0.0063079,0.00075052,20.564,269.29,42.842
-0.0062237,0.0013675,0.99998,1.1133,-0.80617,0.052826,-0.00015733,0.29838,-0.0003681,0.5,2.3004e-05,1.6796e-05,0.15793,2.3196,-0.28555,0.00027185,0.0010621,-0.00057465,0.004829,0.0062849,0.00073914,20.525,269.52,42.785
-0.006104,0.0013644,0.99998,1.1133,-0.83467,0.052864,-0.00013895,0.2982,-0.0003991,0.5,2.5397e-05,2.5856e-05,0.081783,1.4441,-0.39435,0.00012471,0.00062874,-0.0008056,0.0050265,0.0063942,0.00073543,20.483,269.76,42.716
-0.0059736,0.0013383,0.99998,1.1133,-0.86327,0.052902,-0.00021403,0.29795,-0.00043198,0.5,1.5067e-05,2.3969e-05,-0.017233,0.22753,-0.47972,-6.1677e-05,9.6621e-05,-0.00098928,0.0052902,0.0065854,0.0007419,20.439,270,42.635
-0.0058348,0.0012943,0.99998,1.1133,-0.89199,0.052939,-0.00034338,0.29764,-0.00046469,0.5,7.8798e-06,2.0256e-05,-0.11556,-1.2851,-0.53103,-0.00023948,-0.00051592,-0.0011058,0.0054993,0.0067543,0.00075142,20.394,270.23,42.545
-0.0056902,0.0012396,0.99998,1.1133,-0.92081,0.052975,-0.00051806,0.29728,-0.00049921,0.5,9.6877e-06,2.0288e-05,-0.15197,-3.048,-0.53691,-0.00029691,-0.0012269,-0.0011362,0.005589,0.0068405,0.0007589,20.349,270.45,42.446
-0.0055473,0.0011985,0.99998,1.1133,-0.94974,0.05301,-0.00072016,0.29685,-0.00053732,0.5,2.4047e-05,2.7316e-05,-0.12539,-5.0571,-0.48679,-0.00023542,-0.0022763,-0.001062,0.0055131,0.0068097,0.00076261,20.304,270.67,42.341
-0.0054091,0.0011771,0.99998,1.1133,-0.97878,0.053043,-0.0009109,0.29636,-0.00057335,0.5,3.9661e-05,3.5379e-05,-0.12062,-6.9797,-0.3673,-0.00023418,-0.0035379,-0.00080694,0.005296,0.0066639,0.00075957,20.259,270.88,42.227
-0.0062084,0.001132,0.99998,1.1133,-1.0079,0.053077,-0.0011221,0.29586,-0.00059914,0.5,4.0222e-05,3.2963e-05,-0.15473,-8.2469,-0.19667,-0.0003215,-0.0041681,-0.00042108,0.0051085,0.0065141,0.00075158,20.21,271.08,42.107
0.0048426,0.0013907,0.99999,1.0843,-1.0388,0.053091,-0.0015082,0.29501,-0.00064584,0.5,2.1088e-05,1.8773e-05,-0.048577,-9.0668,0.05141,-0.00016941,-0.0028006,7.9555e-05,0.0050704,0.0070353,0.00088181,17.169,272.45,38.953
-0.0045818,0.0011516,0.99999,1.1133,-1.0372,0.05311,-0.0014208,0.29536,-0.00061005,0.5,3.4881e-05,2.4984e-05,-0.17378,-8.7766,0.0039671,-0.00036595,-0.0040019,-1.182e-05,0.0050585,0.0064574,0.00074561,20.158,271.28,41.982
0.0052916,0.0013916,0.99998,1.0852,-1.0681,0.053128,-0.0017997,0.29459,-0.00063805,0.5,1.7635e-05,1.1972e-05,-0.0016831,-9.1089,0.30679,-8.3829e-05,-0.0028799,0.00060102,0.0050998,0.007039,0.00087817,17.176,272.6,38.898
-0.0051269,0.0011433,0.99999,1.1133,-1.0666,0.053143,-0.0017775,0.29487,-0.00060257,0.5,3.3278e-05,1.8348e-05,-0.152,-8.7095,0.23961,-0.00033029,-0.0036192,0.0004569,0.0051339,0.006508,0.00074659,20.106,271.49,41.858
0.0052101,0.00142,0.99999,1.0861,-1.0976,0.053165,-0.0020942,0.29416,-0.00061542,0.5,1.2235e-05,3.2294e-06,0.089888,-8.2212,0.56202,8.8623e-05,-0.0025139,0.0011287,0.0051409,0.0070662,0.00087855,17.182,272.75,38.842
-0.005031,0.0011705,0.99999,1.1133,-1.0961,0.053177,-0.0021372,0.29439,-0.00057576,0.5,2.9637e-05,1.0779e-05,-0.029574,-7.8137,0.50544,-0.00010059,-0.0029659,0.0010094,0.0052436,0.0066049,0.00075351,20.054,271.7,41.736
0.0051376,0.0014818,0.99999,1.0871,-1.1271,0.053204,-0.0023512,0.29375,-0.00057534,0.5,1.3688e-06,-8.4366e-06,0.28955,-6.3909,0.79938,0.00049632,-0.0016832,0.0016206,0.0051121,0.0070462,0.00087907,17.189,272.9,38.787
-0.004926,0.0012298,0.99999,1.1133,-1.1257,0.053212,-0.0024621,0.29396,-0.00052833,0.5,1.7739e-05,-5.1199e-07,0.19093,-5.7968,0.77101,0.00033151,-0.0017067,0.0016041,0.0052527,0.006642,0.00076117,20.002,271.92,41.621
0.0050628,0.0015746,0.99999,1.0881,-1.1568,0.053245,-0.0025108,0.29338,-0.00051776,0.5,-1.1903e-05,-1.9821e-05,0.50705,-3.7216,0.9996,0.00095503,-0.00065497,0.0020364,0.0049728,0.0069307,0.0008742,17.195,273.07,38.739
-0.0048238,0.0013295,0.99999,1.1133,-1.1554,0.05325,-0.002695,0.29358,-0.00046875,0.5,-2.4338e-06,-1.4853e-05,0.39358,-2.6851,0.973,0.00074856,0.00016567,0.0020552,0.0050825,0.0065477,0.00076442,19.946,272.17,41.511
0.004971,0.0016982,0.99999,1.0891,-1.1866,0.053289,-0.002559,0.29306,-0.00045394,0.5,-1.9132e-05,-2.4092e-05,0.63254,-0.32107,1.1053,0.0012435,0.00059681,0.0022498,0.0047784,0.0067382,0.0008591,17.201,273.26,38.698
-0.0047249,0.0014565,0.99999,1.1133,-1.1852,0.053291,-0.0028194,0.29325,-0.00040393,0.5,-1.8331e-05,-2.3711e-05,0.49451,0.93643,1.0405,0.00099448,0.001943,0.0021379,0.004788,0.0063276,0.00075658,19.879,272.43,41.396
0.0048679,0.0018396,0.99999,1.0903,-1.2164,0.053338,-0.0025207,0.29279,-0.0003928,0.5,-1.9881e-05,-2.3802e-05,0.57003,3.3849,1.0726,0.0011678,0.0018642,0.0021786,0.0046431,0.0065675,0.00083922,17.208,273.47,38.666
-0.0046233,0.0015926,0.99999,1.1133,-1.2151,0.053337,-0.0028718,0.29294,-0.00033963,0.5,-2.3267e-05,-2.5146e-05,0.40941,4.4128,0.97015,0.00089645,0.0028768,0.0019653,0.0045621,0.0061178,0.00074112,19.798,272.71,41.27
0.0047679,0.0019778,0.99999,1.0916,-1.2464,0.053391,-0.0024345,0.29255,-0.00033812,0.5,-1.8196e-05,-2.1957e-05,0.21282,6.8886,0.90577,0.00050385,0.0028341,0.0018392,0.0046326,0.0064891,0.00082096,17.216,273.7,38.64
-0.0045029,0.0017152,0.99999,1.1133,-1.2452,0.053387,-0.0028865,0.29263,-0.00028599,0.5,-2.367e-05,-2.3279e-05,0.04646,7.5559,0.79558,0.00024867,0.0033273,0.0016264,0.0045152,0.0060336,0.00072789,19.703,273.01,41.131
0.0046849,0.0020891,0.99999,1.0929,-1.2765,0.053447,-0.0023357,0.29231,-0.00029749,0.5,-2.367e-05,-2.3517e-05,-0.37602,9.7237,0.5966,-0.00062303,0.0034511,0.0012018,0.0047542,0.0065233,0.00080868,17.225,273.96,38.615
-0.0043564,0.0018097,0.99999,1.1133,-1.2754,0.05344,-0.0028718,0.2923,-0.00024985,0.5,-3.0371e-05,-2.527e-05,-0.49518,10.082,0.50215,-0.00075966,0.0037419,0.0010205,0.004648,0.0060957,0.00072182,19.597,273.33,40.976
0.004627,0.002156,0.99999,1.0943,-1.3067,0.053507,-0.0022019,0.29205,-0.00028006,0.5,-3.8564e-05,-3.0788e-05,-0.58455,11.523,0.18678,-0.000604,0.0038521,0.00037501,0.0049514,0.0066447,0.00080624,17.234,274.23,38.586
-0.004182,0.0018685,0.99999,1.1133,-1.3056,0.053496,-0.0027962,0.29195,-0.00024164,0.5,-4.5996e-05,-3.3695e-05,-0.61013,11.627,0.093145,-0.00047429,0.0042362,0.00021453,0.004888,0.0062688,0.0007263,19.484,273.67,40.812
0.0045833,0.0021629,0.99999,1.0958,-1.337,0.053567,-0.0017942,0.29175,-0.00028594,0.5,-4.5533e-05,-3.1583e-05,0.20204,11.954,-0.27121,0.001704,0.004086,-0.00055764,0.0051258,0.006769,0.00080871,17.24,274.52,38.549
-0.0039852,0.0018797,0.99999,1.1133,-1.3361,0.053554,-0.0024157,0.29158,-0.00026139,0.5,-5.3294e-05,-3.4613e-05,0.27826,11.896,-0.37804,0.0021259,0.0046457,-0.00069899,0.0051062,0.006454,0.00073725,19.369,274.02,40.642
0.0045468,0.0020992,0.99999,1.0972,-1.3674,0.053627,-0.001089,0.2914,-0.0003187,0.5,-4.0223e-05,-2.2873e-05,1.183,10.64,-0.72549,0.0038532,0.0039001,-0.0014911,0.005226,0.0068387,0.00080983,17.246,274.81,38.503
-0.0037784,0.0018334,0.99999,1.1133,-1.3666,0.053611,-0.0017244,0.29115,-0.00031198,0.5,-4.728e-05,-2.4129e-05,1.3255,10.477,-0.86566,0.0043741,0.0044693,-0.0016655,0.0052323,0.0065753,0.00074691,19.253,274.38,40.464
0.0045126,0.0019782,0.99999,1.0985,-1.398,0.053685,-0.0002721,0.29096,-0.0003831,0.5,-2.7722e-05,-9.4604e-06,2.0482,7.5946,-1.086,0.0052067,0.0030624,-0.0022378,0.0052461,0.0068441,0.00080782,17.253,275.09,38.448
-0.0035844,0.0017469,0.99999,1.1133,-1.3972,0.053667,-0.00092562,0.29063,-0.00039752,0.5,-3.4073e-05,-9.3967e-06,2.2056,7.3308,-1.246,0.0056369,0.0034396,-0.0024517,0.0052607,0.0066209,0.00075309,19.139,274.72,40.276
0.0044751,0.0018272,0.99999,1.0996,-1.4286,0.053738,0.00060641,0.29039,-0.00047105,0.5,-1.6714e-05,1.7951e-06,2.2402,3.2463,-1.3258,0.0050583,0.0016226,-0.0027279,0.0052175,0.006803,0.00080207,17.259,275.35,38.376
-0.0034159,0.001634,0.99999,1.1133,-1.428,0.05372,-6.8533e-05,0.28999,-0.00050573,0.5,-2.239e-05,1.5377e-06,2.3573,2.8038,-1.441,0.0053072,0.0016305,-0.0028857,0.0052279,0.0066083,0.00075454,19.022,275.03,40.069
0.0044261,0.0016419,0.99999,1.1007,-1.4595,0.053787,0.0011301,0.28968,-0.00057571,0.5,-1.8274e-05,-1.6432e-07,1.1072,-1.8478,-1.4557,0.0023901,-6.2964e-05,-0.0029839,0.0052423,0.0067866,0.0007941,17.265,275.6,38.283
-0.003272,0.00148,0.99999,1.1133,-1.4588,0.053769,0.00042319,0.28917,-0.00062613,0.5,-2.5863e-05,-3.5661e-06,1.1585,-2.4745,-1.5033,0.0024536,-0.00043143,-0.0030615,0.0052555,0.0066179,0.00075248,18.906,275.31,39.838
0.0043802,0.001435,0.99999,1.1015,-1.4904,0.053831,0.0011199,0.28882,-0.0006867,0.5,-2.1251e-05,-9.437e-06,-0.063918,-7.1424,-1.4709,-3.0184e-06,-0.0016452,-0.0030162,0.0053957,0.0068641,0.00078948,17.272,275.82,38.173
-0.003146,0.0013095,0.99999,1.1132,-1.4898,0.053813,0.00036182,0.28821,-0.00074061,0.5,-3.2659e-05,-1.7627e-05,-0.035014,-7.8032,-1.474,-1.0732e-05,-0.0022477,-0.0030318,0.0054361,0.0067335,0.00075335,18.803,275.54,39.6
0.004344,0.0012612,0.99999,1.1022,-1.5214,0.053869,0.00076043,0.28785,-0.00079421,0.5,-7.0197e-06,-9.43e-06,-0.44212,-12.191,-1.321,-0.00073919,-0.0024663,-0.0027174,0.0056029,0.006995,0.00078992,17.269,276,38.034
-0.0030367,0.0011661,0.99999,1.1132,-1.5209,0.053852,-5.7906e-05,0.28715,-0.00084748,0.5,-1.917e-05,-2.0019e-05,-0.37769,-12.636,-1.2845,-0.00067419,-0.002875,-0.0026507,0.0056794,0.0069075,0.00075923,18.709,275.73,39.356
0.0043052,0.0011116,0.99999,1.1026,-1.5526,0.053904,0.00018334,0.28676,-0.00087665,0.5,1.2237e-05,-3.4001e-06,-0.040718,-17.043,-0.97242,-1.1863e-05,-0.0040302,-0.0020587,0.0057469,0.0070864,0.00079041,17.251,276.14,37.859
-0.0029349,0.001037,1,1.1132,-1.5522,0.053887,-0.00069684,0.28604,-0.00093077,0.5,2.0928e-06,-1.4503e-05,-0.0013593,-16.951,-0.86024,1.0905e-05,-0.003674,-0.0018584,0.0058453,0.0070329,0.0007649,18.624,275.88,39.112
0.0043037,0.00099528,0.99999,1.1028,-1.584,0.053935,-0.00019345,0.28545,-0.00091812,0.5,2.652e-05,4.4256e-06,1.2687,-21.426,-0.41196,0.0025195,-0.0076053,-0.00086439,0.0057851,0.0070776,0.00078278,17.232,276.26,37.651
-0.0028401,0.00094755,1,1.1132,-1.5835,0.053918,-0.0011783,0.28486,-0.00096689,0.5,1.9997e-05,-5.6222e-06,1.2235,-20.808,-0.16482,0.0023482,-0.0067017,-0.00043613,0.0058831,0.0070439,0.00076216,18.564,275.99,38.884
0.0043291,0.00097117,0.99999,1.1028,-1.6154,0.053965,-9.7005e-05,0.28391,-0.00092623,0.5,4.0449e-05,2.1058e-05,3.1246,-23.615,0.49634,0.0062233,-0.0096503,0.0011787,0.0057387,0.0069675,0.00076379,17.203,276.36,37.4
-0.0028024,0.0009877,1,1.1132,-1.615,0.053948,-0.0012224,0.28349,-0.00095945,0.5,4.1889e-05,1.6106e-05,3.0872,-22.903,0.9457,0.0060023,-0.0093019,0.001974,0.0058044,0.0069293,0.00074688,18.513,276.07,38.641
0.0043,0.0010827,0.99999,1.1025,-1.647,0.053998,0.00021619,0.28221,-0.00087375,0.5,4.6502e-05,3.3389e-05,3.2699,-21.991,1.7549,0.0056992,-0.0082348,0.0038336,0.0057538,0.0068568,0.00073691,17.157,276.44,37.11
-0.0028511,0.0011813,1,1.1132,-1.6466,0.053982,-0.0010296,0.28188,-0.00087987,0.5,5.1909e-05,3.2239e-05,3.2962,-21.051,2.3691,0.0055074,-0.0086562,0.0049363,0.0057583,0.0067886,0.00072184,18.454,276.12,38.352
0.0041517,0.0012399,0.99999,1.102,-1.6787,0.054039,0.00012843,0.28054,-0.00067421,0.5,3.9022e-05,3.0706e-05,0.77125,-15.607,3.2052,-0.00052065,-0.0052132,0.0068367,0.0060231,0.0068794,0.00070839,17.107,276.56,36.824
-0.0029956,0.0014141,0.99999,1.1132,-1.6783,0.054024,-0.0012273,0.2802,-0.00065293,0.5,3.6676e-05,2.7926e-05,0.6433,-13.497,3.8771,-0.0010591,-0.0051969,0.008044,0.005962,0.0067687,0.00069291,18.402,276.2,38.061
0.0038272,0.0013074,0.99999,1.101,-1.7106,0.054084,-0.00055464,0.27901,-0.00032409,0.5,1.6085e-05,2.0475e-05,-1.4652,-5.6142,4.1711,-0.0047564,-0.0023458,0.0087905,0.0066266,0.0071183,0.00068953,17.058,276.69,36.561
-0.0032575,0.0016273,0.99999,1.1132,-1.7102,0.054074,-0.0020531,0.2787,-0.00028629,0.5,2.1779e-06,1.5264e-05,-1.9108,-1.5554,4.775,-0.0057526,-0.00092539,0.0098632,0.0065089,0.0069614,0.00067154,18.388,276.31,37.839
0.0032737,0.0016037,0.99999,1.0992,-1.7426,0.054133,-0.0011029,0.27763,-0.00011027,0.5,-2.0144e-05,4.1517e-06,-2.2542,5.9155,4.1557,-0.0054032,0.0013659,0.0085727,0.0075681,0.0075801,0.00068487,17.01,276.87,36.319
-0.0035959,0.0021901,0.99999,1.1132,-1.7422,0.054132,-0.0027788,0.27749,-5.9616e-05,0.5,-3.9419e-05,-7.126e-07,-2.8832,12.293,4.3244,-0.0064587,0.0053719,0.008889,0.0073927,0.0073764,0.00066417,18.439,276.49,37.721
0.0025957,0.0026522,0.99999,1.0967,-1.7748,0.054209,-0.0009963,0.27608,-0.00027294,0.5,-5.3278e-05,-1.8762e-05,-3.2171,16.765,3.5299,-0.0067336,0.0055302,0.0068894,0.008843,0.0082096,0.00068788,16.959,277.19,36.048
-0.0039029,0.0034636,0.99999,1.1132,-1.7743,0.054219,-0.0027692,0.27637,-0.00020152,0.5,-5.346e-05,-1.6787e-05,-3.6718,25.125,2.6153,-0.0070782,0.013108,0.0051358,0.0085875,0.0079537,0.00066527,18.518,276.83,37.637
0.0018075,0.0026782,0.99999,1.0935,-1.8072,0.054335,-0.00045451,0.27392,-6.7063e-05,0.5,-5.812e-05,-3.7229e-05,-4.2343,23.674,2.7038,-0.008511,0.0057736,0.0046607,0.010463,0.0089718,0.00069485,16.88,277.74,35.669
-0.0037362,0.0030129,0.99999,1.1132,-1.8067,0.054363,-0.0020797,0.2745,-6.2049e-05,0.5,-1.3045e-05,-2.348e-05,-4.0378,31.994,-0.20014,-0.0072236,0.012979,-0.0011254,0.010077,0.0086423,0.00067014,18.539,277.42,37.393
-0.0049746,-0.0010628,0.99999,1.1133,-1.8392,0.054451,-0.001015,0.27232,0.0019046,0.5,-0.00014708,-8.5884e-05,-2.8379,33.49,-2.4405,-0.0049222,0.0067635,-0.0063976,0.01167,0.009356,0.00067971,18.917,277.69,37.49
-0.0060065,-0.0043978,0.99997,1.1133,-1.8719,0.054315,0.00097983,0.27417,0.0038186,0.5,-0.00068716,-0.00027443,-0.9935,30.688,-2.1973,-5.4796e-05,0.0036522,-0.006061,0.012752,0.0098883,0.00069802,20.06,276.81,38.909
-0.0053422,0.016761,0.99985,1.1134,-1.9047,0.054158,0.002069,0.28058,-0.0031802,0.5,-0.0014596,-0.00045394,-5.1987,25.231,-0.65062,-0.0081493,-0.0008526,-0.0011346,0.012498,0.010027,0.00074201,20.665,275.18,40.403
0.0031117,0.059955,0.9982,1.1136,-1.9375,0.05541,0.00086559,0.26886,-0.019226,0.5,-0.0010268,-8.9552e-05,-5.4018,19.216,2.3225,-0.011216,-0.0033939,0.0066084,0.0098939,0.0095109,0.00090288,17.83,280.23,35.833
0.0066195,0.095492,0.99541,1.1138,-1.9558,0.057082,0.00016732,0.2492,-0.016103,0.5,-0.00048175,4.633e-05,-3.3491,14.777,2.5862,-0.0080286,-0.00176,0.0076526,0.0073043,0.0085472,0.0017099,11.122,286.71,26.362
0.01242,0.079944,0.99672,1.1139,-1.9701,0.058517,-0.0004444,0.23153,-0.015181,0.5,0.00022379,0.00019144,-3.1386,9.259,2.8755,-0.0069639,5.4782e-05,0.0089516,0.0050285,0.0077408,0.002262,9.9683,288.67,23.77
0.018651,0.063131,0.99783,1.1138,-2,0.060446,0,0.12627,0,0.5,0,0,0,4.7912,0,0,0.0053358,0,4.39e-05,0.00414,0.035138,6.4917,290.92,16.652
-0.014219,0.00047469,0.9999,1.1432,-0.44525,0.052764,-0.0015566,0.29887,-0.00023916,0.5,-2.6174e-06,-4.9904e-07,-0.16121,-2.3909,-0.21127,-0.0003083,-0.00098288,-0.00043072,0.0044514,0.0054139,0.00059774,20.705,266.95,43.037
-0.014209,0.00063705,0.9999,1.1432,-0.47227,0.052779,-0.0013108,0.29929,-0.00030648,0.5,5.9963e-06,6.472e-06,-0.19161,-2.5187,-0.15865,-0.0003526,-0.00086547,-0.00033255,0.0043374,0.0053651,0.00060251,20.716,267.04,43.113
-0.014205,0.00075846,0.9999,1.1431,-0.49939,0.052798,-0.0010389,0.2996,-0.00034355,0.5,1.3746e-05,1.1839e-05,-0.23936,-2.4428,-0.091622,-0.000432,-0.00069013,-0.00020317,0.004076,0.0051818,0.0005971,20.723,267.13,43.171
-0.014211,0.00084784,0.9999,1.1431,-0.52662,0.05282,-0.00074703,0.29987,-0.00036294,0.5,1.5703e-05,1.112e-05,-0.30888,-2.1555,-0.03281,-0.0005776,-0.00055598,-7.885e-05,0.0038553,0.0049829,0.0005827,20.725,267.24,43.214
-0.014214,0.000925,0.9999,1.1431,-0.55395,0.052844,-0.00045326,0.30013,-0.00036813,0.5,1.2418e-05,4.4609e-06,-0.38901,-1.6659,0.024018,-0.00080563,-0.00033069,5.3745e-05,0.0037926,0.0048878,0.00056951,20.725,267.36,43.248
-0.014209,0.00099385,0.9999,1.1431,-0.5814,0.05287,-0.00016651,0.30035,-0.0003687,0.5,5.2984e-06,-5.3739e-06,-0.40557,-1.0064,0.081376,-0.00088209,7.0221e-05,0.00018025,0.0038885,0.004913,0.0005613,20.723,267.48,43.275
-0.014195,0.0010573,0.9999,1.1431,-0.60895,0.052898,8.7092e-05,0.30053,-0.00036508,0.5,-2.9927e-06,-1.4087e-05,-0.32543,-0.23383,0.12669,-0.00069305,0.00051324,0.00026799,0.0040995,0.0050377,0.00056026,20.725,267.62,43.3
